imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
2040560,http://www.imdb.com/title/tt2040560,The Pact (2012),5.8,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDI4ODA4N15BMl5BanBnXkFtZTcwNDMyMzk4Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1382323,http://www.imdb.com/title/tt1382323,Phyllis and Harold (2008),6.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMDUwMjk3Nl5BMl5BanBnXkFtZTgwNTM3NTQyMTE@._V1_UY268_CR12,0,182,268_AL_.jpg"
1462054,http://www.imdb.com/title/tt1462054,Letters to God (2010),6.3,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzgyMDQ2MTc1Nl5BMl5BanBnXkFtZTcwOTM0NTYxMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1704573,http://www.imdb.com/title/tt1704573,Bernie (2011),6.8,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1985981,http://www.imdb.com/title/tt1985981,Desi Boyz (2011),5.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWQzYWExZGEtYzZmZS00ZWZlLWEwYWUtZTk1M2I3ZjViNDJlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR1,0,182,268_AL_.jpg"
52283,http://www.imdb.com/title/tt52283,Ten North Frederick (1958),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNzAyMDE5M15BMl5BanBnXkFtZTcwMzkzMjcxOA@@._V1_UY268_CR81,0,182,268_AL_.jpg"
248661,http://www.imdb.com/title/tt248661,3 A.M. (2001),5.9,Crime|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQxNjc4MTMyMV5BMl5BanBnXkFtZTcwODU4MDIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
44533,http://www.imdb.com/title/tt44533,Deadline - U.S.A. (1952),7.2,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MTE5MDQzMV5BMl5BanBnXkFtZTgwNTI2Nzk1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1196340,http://www.imdb.com/title/tt1196340,Inhale (2010),6.6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NDUxNDQwMl5BMl5BanBnXkFtZTcwMTI0Nzc5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
310044,http://www.imdb.com/title/tt310044,Rated X: A Journey Through Porn (1999),5.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MzExNjI1OV5BMl5BanBnXkFtZTcwMDUwNzYxNA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1753995,http://www.imdb.com/title/tt1753995,Just Friends? (2010),5.1,Short|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY4MWJmN2YtMWE2MC00Mzg0LWIxNTgtNmJjYmMzZTBiNjc0XkEyXkFqcGdeQXVyMjI0Mjk2MDg@._V1_UY268_CR4,0,182,268_AL_.jpg"
1592281,http://www.imdb.com/title/tt1592281,Take This Waltz (2011),6.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzOTc1NTExNV5BMl5BanBnXkFtZTcwOTg5MTY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1298540,http://www.imdb.com/title/tt1298540,Berlin '36 (2009),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NTg2OTIwNV5BMl5BanBnXkFtZTcwMDc0Nzg0Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1278449,http://www.imdb.com/title/tt1278449,Sound of Noise (2010),7.3,Comedy|Crime|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMjk2MzM5MF5BMl5BanBnXkFtZTcwODUzMTc0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
11979,http://www.imdb.com/title/tt11979,The Blot (1921),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0Nzg0NTM1N15BMl5BanBnXkFtZTgwNzM5NzgwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
55927,http://www.imdb.com/title/tt55927,Dr. Crippen (1963),6.3,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NTc2MTg1MF5BMl5BanBnXkFtZTcwMjM3MTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1971339,http://www.imdb.com/title/tt1971339,Boy Meets Boy (2008),5.5,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjVmMmJmNzQtM2E0NC00NDFkLTk0OGMtOWRlZTFhYWQyZGJhXkEyXkFqcGdeQXVyNjc2NjkzNTg@._V1_UY268_CR3,0,182,268_AL_.jpg"
177707,http://www.imdb.com/title/tt177707,Dickson Experimental Sound Film (1894),6.8,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzYzNjUzMTAtYTJjYi00ZGJhLTg5OTQtNWNmY2M4ZmE2NmY0XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UY268_CR147,0,182,268_AL_.jpg"
1655460,http://www.imdb.com/title/tt1655460,Wanderlust (2012),5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
42544,http://www.imdb.com/title/tt42544,Harriet Craig (1950),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYzOGNlZmEtNmQ2ZS00YTFlLWI3ZDYtYTBiMTU5MDBkOTg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
24238,http://www.imdb.com/title/tt24238,Ladies They Talk About (1933),6.7,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODE5NzM3Ml5BMl5BanBnXkFtZTgwNzYwOTgwMzE@._V1._CR19,53,308,446_UY268_CR1,0,182,268_AL_.jpg"
1748122,http://www.imdb.com/title/tt1748122,Moonrise Kingdom (2012),7.8,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMTc3NDkzOTJeQTJeQWpwZ15BbWU3MDI4NTAwNzc@._V1_UX182_CR0,0,182,268_AL_.jpg"
1316616,http://www.imdb.com/title/tt1316616,There Be Dragons (2011),5.9,Biography|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MTQ1Njk4M15BMl5BanBnXkFtZTcwNDQxOTQzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1389127,http://www.imdb.com/title/tt1389127,Texas Killing Fields (2011),5.7,Crime|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxMDQzNjkwMF5BMl5BanBnXkFtZTcwMDM0MzU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1821480,http://www.imdb.com/title/tt1821480,Kahaani (2012),8.2,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDI0NzkyOF5BMl5BanBnXkFtZTcwNzAyNzE2Nw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1076780,http://www.imdb.com/title/tt1076780,The Best of Ernie and Bert (1988),6.4,Short,
2224455,http://www.imdb.com/title/tt2224455,Superman vs. The Elite (2012),7.1,Animation|Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzcyMjAwYzItNjc0ZS00NzViLWFkNWEtYTk0ODdlY2U0ZTJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
1650453,http://www.imdb.com/title/tt1650453,I Wish (2011),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NzIwNTk3OV5BMl5BanBnXkFtZTcwNjM5Mzg2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
72204,http://www.imdb.com/title/tt72204,Stavisky... (1974),6.8,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTg1MDIyOV5BMl5BanBnXkFtZTcwNDQ1MzUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
54116,http://www.imdb.com/title/tt54116,Never Take Sweets from a Stranger (1960),7.3,Drama|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWUzNDQ3ODMtOGUyYi00YWU3LWFmYzItMjFiMWVkZjMzMWM0XkEyXkFqcGdeQXVyMjQwOTcxMzg@._V1_UY268_CR4,0,182,268_AL_.jpg"
1567609,http://www.imdb.com/title/tt1567609,Get the Gringo (2012),7,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MzA0NjYxNF5BMl5BanBnXkFtZTcwODg3Mjc2Nw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
425153,http://www.imdb.com/title/tt425153,The Suicide Manual (2003),4.9,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMGRiNWEtZTIxYi00MjA4LWIwNjgtM2I4MmU0MmI3ODJkXkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
1296869,http://www.imdb.com/title/tt1296869,The Keeper (2009),5.2,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzEwZDEyODUtNWM4NC00N2M2LWFjM2MtYTkyYjQ1MjdlZDVlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_UY268_CR43,0,182,268_AL_.jpg"
1486193,http://www.imdb.com/title/tt1486193,5 Days of War (2011),5.6,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2Nzg0NDg4NV5BMl5BanBnXkFtZTcwNTEyODQ4NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1646111,http://www.imdb.com/title/tt1646111,Le secret de Chanda (2010),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5ODk3MzgzMl5BMl5BanBnXkFtZTcwMjMxMTYyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1189374,http://www.imdb.com/title/tt1189374,Bio Slime (2010),4.8,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNjY3NTY3OV5BMl5BanBnXkFtZTcwNDAxMTcwNA@@._V1_UY268_CR1,0,182,268_AL_.jpg"
934706,http://www.imdb.com/title/tt934706,Superman/Doomsday (2007),7.1,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjU4MzIyZWUtNWQ4Yy00YTU4LTk5NjUtNDBiNDkxZTVlZDgwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR6,0,182,268_AL_.jpg"
14872,http://www.imdb.com/title/tt14872,Entr'acte (1924),7.5,Short|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDVmOWU5NTktNzgzMC00MzYxLWJiM2MtNzE1YjZmYzE1NzJhXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
1270702,http://www.imdb.com/title/tt1270702,Un lac (2008),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M5ZjQ5NTEtOGI5Ni00MTk0LTgwYjItMzNiNDdkMDUwZjRhXkEyXkFqcGdeQXVyNTQxNDA2ODk@._V1_UY268_CR15,0,182,268_AL_.jpg"
1772407,http://www.imdb.com/title/tt1772407,Tracy Morgan: Black and Blue (2010),5.3,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyMzM1NDYyN15BMl5BanBnXkFtZTcwMzMyNzkxNQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
1699491,http://www.imdb.com/title/tt1699491,Hur mÌ´nga lingon finns det i vÌ_rlden? (2011),6.1,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MDM2NzEzOV5BMl5BanBnXkFtZTgwNjIxNjAzMTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
58277,http://www.imdb.com/title/tt58277,The Peach Thief (1964),8,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDU2NzM4M15BMl5BanBnXkFtZTgwODc0MjE4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
69210,http://www.imdb.com/title/tt69210,SalomÌ¬ (1972),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWQ4MTE3NjUtY2ZlMC00MzdhLWIxNWQtYzc2NTk4NDRiODZhXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR2,0,182,268_AL_.jpg"
219964,http://www.imdb.com/title/tt219964,Outer Space (1999),7.2,Animation|Short|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDgyZWU4NWEtYzlhOS00YzU0LTkzMWQtZDg2MWMyM2NiOWVmXkEyXkFqcGdeQXVyMjMwOTk5NjI@._V1_UY268_CR111,0,182,268_AL_.jpg"
145007,http://www.imdb.com/title/tt145007,The Jew in the Lotus (1998),6.2,Documentary,
1356763,http://www.imdb.com/title/tt1356763,Exporting Raymond (2010),6.9,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMDk4ODc3Nl5BMl5BanBnXkFtZTcwODYxNTM3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
43292,http://www.imdb.com/title/tt43292,Appointment with Danger (1951),6.7,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTI4OTcwMl5BMl5BanBnXkFtZTcwNjkxMTIzNA@@._V1_UY268_CR17,0,182,268_AL_.jpg"
1604231,http://www.imdb.com/title/tt1604231,Vares - Pahan suudelma (2011),6,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzg0Mjc0Nl5BMl5BanBnXkFtZTgwMjQ2MzI2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
1640711,http://www.imdb.com/title/tt1640711,A Few Best Men (2011),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODU0NzY2MzY4Ml5BMl5BanBnXkFtZTgwOTQzOTE3MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1572502,http://www.imdb.com/title/tt1572502,Late Bloomers (2011),5.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDQ1ODU0N15BMl5BanBnXkFtZTcwODg4MzU2Nw@@._V1_UY268_CR6,0,182,268_AL_.jpg"
191915,http://www.imdb.com/title/tt191915,Cord (2000),5.4,Thriller|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDYxMTQ0Nl5BMl5BanBnXkFtZTcwNTI3NjIyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
72852,http://www.imdb.com/title/tt72852,The Deadly Tower (1975),6.7,Thriller|Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNzIyMjE3NF5BMl5BanBnXkFtZTcwMzQ4NjYxNA@@._V1_UY268_CR43,0,182,268_AL_.jpg"
1480656,http://www.imdb.com/title/tt1480656,Cosmopolis (2012),5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjI0MDYyNV5BMl5BanBnXkFtZTcwNDIzMDEyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1788383,http://www.imdb.com/title/tt1788383,House of the Rising Sun (2011),4.4,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODc1MDEwN15BMl5BanBnXkFtZTcwNjEzNjkzNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
763831,http://www.imdb.com/title/tt763831,A Thousand Words (2012),5.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzODAwODkwMjBeQTJeQWpwZ15BbWU3MDI4MDE3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
1222815,http://www.imdb.com/title/tt1222815,Chimpanzee (2012),7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjMzMjA3OV5BMl5BanBnXkFtZTcwOTU3NDU5Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
119579,http://www.imdb.com/title/tt119579,Love's Deadly Triangle: The Texas Cadet Murder (1997),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NzYxMzIzMF5BMl5BanBnXkFtZTcwMjY5MTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1862079,http://www.imdb.com/title/tt1862079,Safety Not Guaranteed (2012),7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1277953,http://www.imdb.com/title/tt1277953,Madagascar 3: Europe's Most Wanted (2012),6.9,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTIzNzk2MF5BMl5BanBnXkFtZTcwMDcwMzQxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1308748,http://www.imdb.com/title/tt1308748,Bunnyman (2011),2.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3OTE5NjUzOF5BMl5BanBnXkFtZTcwOTY3MjA2NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
46728,http://www.imdb.com/title/tt46728,Athena (1954),5.9,Musical|Romance|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMDc4MTQ1M15BMl5BanBnXkFtZTgwMjMyNTg4MzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
42669,http://www.imdb.com/title/tt42669,The Lawless (1950),7,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTc5NTk0M15BMl5BanBnXkFtZTgwOTY0Nzk1MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
45719,http://www.imdb.com/title/tt45719,Eaux d'artifice (1953),7.1,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmYzVjNGQtZjZlOS00ODBiLTg0ZDktMmRhMTIyYzYyNzJmXkEyXkFqcGdeQXVyMzMyMjAzNg@@._V1_UY268_CR3,0,182,268_AL_.jpg"
47114,http://www.imdb.com/title/tt47114,Inauguration of the Pleasure Dome (1954),7.1,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNjgyODA1MF5BMl5BanBnXkFtZTcwMjM2NjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1629705,http://www.imdb.com/title/tt1629705,Blackthorn (2011),6.6,Action|Adventure|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDA1MDczMV5BMl5BanBnXkFtZTcwMzE0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1742336,http://www.imdb.com/title/tt1742336,Your Sister's Sister (2011),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNjkxOTkyN15BMl5BanBnXkFtZTcwNzg3MTk2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97561,http://www.imdb.com/title/tt97561,Igla (1988),7.4,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDk0NTFiOTUtYWI3ZC00M2FkLTllZDItODdiZTI1M2QzMzQzXkEyXkFqcGdeQXVyMzQzNDc4NTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
91506,http://www.imdb.com/title/tt91506,O melissokomos (1986),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIxZWY4NjEtYTU1Yi00YTJjLWE1NWItMzA3ZmJiODEwOWQxXkEyXkFqcGdeQXVyMzQ3Nzk5MTU@._V1_UY268_CR9,0,182,268_AL_.jpg"
142251,http://www.imdb.com/title/tt142251,Dragon Ball: Curse of the Blood Rubies (1986),7.1,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk0ZmQwNDktMTBmOS00NDJmLWJhZWYtNmVhZjk1NzJlOTAwXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_UY268_CR2,0,182,268_AL_.jpg"
142249,http://www.imdb.com/title/tt142249,Dragon Ball: Sleeping Princess in Devil's Castle (1987),7,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWEwOThhNGQtYWYwOC00ZTJjLTliYTYtNzQ5MzVjNzA4ODM1XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
1398941,http://www.imdb.com/title/tt1398941,Superman/Batman: Public Enemies (2009),7.2,Animation|Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDgwMTJmYWMtZWUzYi00ZjkzLTlkMzQtYjc4NWRkZTQzM2RmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR6,0,182,268_AL_.jpg"
1711366,http://www.imdb.com/title/tt1711366,Dead Space: Aftermath (2011),5.5,Animation|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTU4MTQxOTQzNF5BMl5BanBnXkFtZTcwMDY4NTQyNA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
107228,http://www.imdb.com/title/tt107228,Iria: Zeiram the Animation (1993),7.4,Action|Horror|Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMTk5MTY2Nl5BMl5BanBnXkFtZTcwMzA4MDUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1629377,http://www.imdb.com/title/tt1629377,Secuestrados (2010),6.4,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjE2MDI3Nl5BMl5BanBnXkFtZTcwMjAwMzU0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
57842,http://www.imdb.com/title/tt57842,Les amitiÌ©s particuliÌ¬res (1964),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDY3MDU1OF5BMl5BanBnXkFtZTcwOTk4MjQ4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
379461,http://www.imdb.com/title/tt379461,Proteus (2003),6.6,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNjY1NDcxMV5BMl5BanBnXkFtZTcwOTcyNTY1Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
142248,http://www.imdb.com/title/tt142248,Doragon bÌ«ru: Makafushigi dai bÌ«ken (1988),7.2,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMDc3OTIxN15BMl5BanBnXkFtZTYwNjU3NDY5._V1_UX182_CR0,0,182,268_AL_.jpg"
142240,http://www.imdb.com/title/tt142240,Dragon Ball Z: The World's Strongest (1990),6.9,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4ODc1NjUwOV5BMl5BanBnXkFtZTcwODE4MjkyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1217209,http://www.imdb.com/title/tt1217209,Brave (2012),7.2,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgwODk3ODA1NF5BMl5BanBnXkFtZTcwNjU3NjQ0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
118692,http://www.imdb.com/title/tt118692,Beauty and the Beast: The Enchanted Christmas (1997),6.1,Animation|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNjI2NjU4MV5BMl5BanBnXkFtZTcwNjQ2NjUwNw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
1292594,http://www.imdb.com/title/tt1292594,Front of the Class (2008),8.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjYwMjk1OF5BMl5BanBnXkFtZTcwMjQxMzcwMg@@._V1_UY268_CR16,0,182,268_AL_.jpg"
354364,http://www.imdb.com/title/tt354364,Alcina (2000),7.5,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE1Nzg0MzQxN15BMl5BanBnXkFtZTcwNjk0NzM3MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
825728,http://www.imdb.com/title/tt825728,The Pet (2006),3.9,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MDIyNjc3Ml5BMl5BanBnXkFtZTcwNTI5OTQzMQ@@._V1_UY268_CR70,0,182,268_AL_.jpg"
142233,http://www.imdb.com/title/tt142233,Dragon Ball Z: Tree of Might (1990),7.1,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODg0ODkyNV5BMl5BanBnXkFtZTcwMzM2NzgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
901206,http://www.imdb.com/title/tt901206,Dangerous Liaisons,7.3,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTgxOTc2Nl5BMl5BanBnXkFtZTgwNDY4Mjk0MjE@._V1_UY268_CR87,0,182,268_AL_.jpg"
143808,http://www.imdb.com/title/tt143808,Pocahontas II: Journey to a New World (1998),4.9,Animation|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZThkOGMxMmYtNDhhNi00ZTY0LWJmMDctNDQ4MzE0ZTFkOWQwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg"
1440732,http://www.imdb.com/title/tt1440732,Bel Ami (2012),5.4,Drama|History|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzI0MDgxOF5BMl5BanBnXkFtZTcwODU4MDE2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1586265,http://www.imdb.com/title/tt1586265,What to Expect When You're Expecting (2012),5.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYzNjI0ODUzNF5BMl5BanBnXkFtZTcwNTI1MjQ2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1859650,http://www.imdb.com/title/tt1859650,To Rome with Love (2012),6.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTg4MDMxM15BMl5BanBnXkFtZTcwNjAzMzY3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
64247,http://www.imdb.com/title/tt64247,Don't Drink the Water (1969),5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUwMTA5OTQxNF5BMl5BanBnXkFtZTcwMjExOTYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1611224,http://www.imdb.com/title/tt1611224,Abraham Lincoln: Vampire Hunter (2012),5.9,Action|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY2Mzc0MDA4NV5BMl5BanBnXkFtZTcwOTg5OTcxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
55118,http://www.imdb.com/title/tt55118,Mad Dog Coll (1961),5.3,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmNlNzgzZDAtNDMxNS00NDczLTk4NDgtMmY1NjEyNjE4ZDAzXkEyXkFqcGdeQXVyMTc5NDc1MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
